Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
UnitedStates,-76.2719,39.039,-2,5,-10
UnitedStates,-76.6122,39.2904,-4,20,-4
UnitedStates,-79.0289,35.5749,0,7,-2
UnitedStates,-80.0517,35.3618,-2,2,-2
UnitedStates,-80.0848,32.6082,-3,10,-10
UnitedStates,-80.1873,40.2626,-5,4,-2
UnitedStates,-80.1937,25.7743,0,100,-6
UnitedStates,-80.3814,25.2404,-3,10,-10
UnitedStates,-80.9066,33.8191,0,32,-6
UnitedStates,-81.6376,29.6486,-2,8,-2
UnitedStates,-82.0004,33.0668,0,5,-2
UnitedStates,-82.2073,31.9616,-3,12,-2
UnitedStates,-82.3304,28.8358,-2,12,-2
UnitedStates,-82.6773,27.4961,0,8,-2
UnitedStates,-82.9988,39.9612,-2,506,-2
UnitedStates,-83.2785,30.8327,-2,2,-2
UnitedStates,-84.2918,30.4408,-3,3,-2
UnitedStates,-84.7647,44.3147,-5,10,-10
UnitedStates,-87.1014,32.3168,-2,7,-2
UnitedStates,-87.8501,42.3092,-1,3,-5
UnitedStates,-89.6812,32.7673,0,44,-9
UnitedStates,-91.8749,31.1801,0,24,-3
UnitedStates,-92.1066,46.7833,1,36,-4
UnitedStates,-92.3809,34.9513,0,97,-7
UnitedStates,-93.2638,44.98,-3,1051,-10
UnitedStates,-93.4708,44.8547,-3,4,-10
UnitedStates,-93.6519,41.6014,-3,1,-2
UnitedStates,-95.2477,38.9581,0,2,-4
UnitedStates,-96.8067,32.7831,-3,209,-6
UnitedStates,-97.0,38.0,-2,1596,-7
UnitedStates,-97.9914,36.5631,-5,10,-4
UnitedStates,-98.2883,41.1289,-1,35,-3
UnitedStates,-99.793,47.5362,0,382,-7
Uruguay,-55.225,-34.37,-1,2,-2
Uzbekistan,72.1833,41.0333,-5,8,-2
Vietnam,106.283,17.6,0,10,-2
Zambia,23.1047,-13.5432,-7,2,-2
Zimbabwe,26.4833,-18.3667,-5,272,-9
Zimbabwe,26.8667,-17.9833,-3,8,-10
Zimbabwe,27.1217,-18.9106,-3,7198,-8
Zimbabwe,28.8,-16.5167,-9,2,-10
Zimbabwe,30.0,-20.0,-4,722,-7
Zimbabwe,30.8277,-20.0637,-4,10,-4
